record_id,customer_id,product_category,region,amount,is_priority,event_date,event_ts
2375,10487,home,central,498.35,false,2026-02-04,2026-01-12 20:58:00
2376,10844,books,north,378.55,true,2026-02-05,2026-01-12 21:05:00
2377,10665,electronics,south,14.31,false,2026-02-06,2026-01-12 21:12:00
2378,10685,fashion,east,179.54,true,2026-02-07,2026-01-12 21:19:00
2379,10247,grocery,west,453.20,false,2026-02-08,2026-01-12 21:26:00
2380,10629,home,central,460.12,true,2026-02-09,2026-01-12 21:33:00
2381,10250,books,north,479.86,false,2026-02-10,2026-01-12 21:40:00
2382,10699,electronics,south,443.97,true,2026-02-11,2026-01-12 21:47:00
2383,10391,fashion,east,458.81,false,2026-02-12,2026-01-12 21:54:00
2384,10117,grocery,west,199.08,true,2026-02-13,2026-01-12 22:01:00
2385,10554,home,central,364.75,false,2026-02-14,2026-01-12 22:08:00
2386,10026,books,north,456.55,true,2026-02-15,2026-01-12 22:15:00
2387,10842,electronics,south,387.54,false,2026-02-16,2026-01-12 22:22:00
2388,10527,fashion,east,403.38,true,2026-02-17,2026-01-12 22:29:00
2389,10457,grocery,west,248.53,false,2026-02-18,2026-01-12 22:36:00
2390,10304,home,central,450.16,true,2026-02-19,2026-01-12 22:43:00
2391,10198,books,north,166.95,false,2026-02-20,2026-01-12 22:50:00
2392,10085,electronics,south,474.62,true,2026-02-21,2026-01-12 22:57:00
2393,10172,fashion,east,486.10,false,2026-02-22,2026-01-12 23:04:00
2394,10792,grocery,west,273.61,true,2026-02-23,2026-01-12 23:11:00
2395,10008,home,central,317.20,false,2026-02-24,2026-01-12 23:18:00
2396,10216,books,north,338.46,true,2026-02-25,2026-01-12 23:25:00
2397,10793,electronics,south,114.46,false,2026-02-26,2026-01-12 23:32:00
2398,10702,fashion,east,217.86,true,2026-02-27,2026-01-12 23:39:00
2399,10107,grocery,west,110.73,false,2026-02-28,2026-01-12 23:46:00
2400,10849,home,central,354.34,true,2026-03-01,2026-01-12 23:53:00
2401,10760,books,north,389.85,false,2026-03-02,2026-01-13 00:00:00
2402,10663,electronics,south,410.21,true,2026-03-03,2026-01-13 00:07:00
2403,10074,fashion,east,375.98,false,2026-03-04,2026-01-13 00:14:00
2404,10158,grocery,west,21.64,true,2026-03-05,2026-01-13 00:21:00
2405,10735,home,central,172.54,false,2026-03-06,2026-01-13 00:28:00
2406,10090,books,north,45.89,true,2026-03-07,2026-01-13 00:35:00
2407,10183,electronics,south,399.17,false,2026-03-08,2026-01-13 00:42:00
2408,10572,fashion,east,44.52,true,2026-03-09,2026-01-13 00:49:00
2409,10842,grocery,west,121.55,false,2026-03-10,2026-01-13 00:56:00
2410,10265,home,central,209.74,true,2026-03-11,2026-01-13 01:03:00
2411,10462,books,north,318.81,false,2026-03-12,2026-01-13 01:10:00
2412,10444,electronics,south,165.04,true,2026-03-13,2026-01-13 01:17:00
2413,10399,fashion,east,339.92,false,2026-03-14,2026-01-13 01:24:00
2414,10548,grocery,west,12.89,true,2026-03-15,2026-01-13 01:31:00
2415,10738,home,central,312.99,false,2026-03-16,2026-01-13 01:38:00
2416,10775,books,north,375.52,true,2026-03-17,2026-01-13 01:45:00
2417,10047,electronics,south,353.43,false,2026-03-18,2026-01-13 01:52:00
2418,10075,fashion,east,185.27,true,2026-03-19,2026-01-13 01:59:00
2419,10515,grocery,west,62.01,false,2026-03-20,2026-01-13 02:06:00
2420,10806,home,central,346.08,true,2026-03-21,2026-01-13 02:13:00
2421,10622,books,north,52.39,false,2026-03-22,2026-01-13 02:20:00
2422,10784,electronics,south,464.08,true,2026-03-23,2026-01-13 02:27:00
2423,10391,fashion,east,203.61,false,2026-03-24,2026-01-13 02:34:00
2424,10677,grocery,west,25.10,true,2026-03-25,2026-01-13 02:41:00
2425,10161,home,central,271.40,false,2026-03-26,2026-01-13 02:48:00
2426,10140,books,north,375.91,true,2026-03-27,2026-01-13 02:55:00
2427,10816,electronics,south,400.77,false,2026-03-28,2026-01-13 03:02:00
2428,10559,fashion,east,154.54,true,2026-03-29,2026-01-13 03:09:00
2429,10650,grocery,west,80.60,false,2026-03-30,2026-01-13 03:16:00
2430,10694,home,central,444.62,true,2026-03-31,2026-01-13 03:23:00
2431,10815,books,north,434.90,false,2026-01-01,2026-01-13 03:30:00
2432,10664,electronics,south,192.83,true,2026-01-02,2026-01-13 03:37:00
2433,10012,fashion,east,281.23,false,2026-01-03,2026-01-13 03:44:00
2434,10569,grocery,west,79.27,true,2026-01-04,2026-01-13 03:51:00
2435,10043,home,central,12.46,false,2026-01-05,2026-01-13 03:58:00
2436,10611,books,north,203.10,true,2026-01-06,2026-01-13 04:05:00
2437,10561,electronics,south,474.02,false,2026-01-07,2026-01-13 04:12:00
2438,10313,fashion,east,112.93,true,2026-01-08,2026-01-13 04:19:00
2439,10760,grocery,west,452.74,false,2026-01-09,2026-01-13 04:26:00
2440,10353,home,central,113.75,true,2026-01-10,2026-01-13 04:33:00
2441,10662,books,north,427.21,false,2026-01-11,2026-01-13 04:40:00
2442,10146,electronics,south,88.87,true,2026-01-12,2026-01-13 04:47:00
2443,10227,fashion,east,312.27,false,2026-01-13,2026-01-13 04:54:00
2444,10259,grocery,west,105.22,true,2026-01-14,2026-01-13 05:01:00
2445,10186,home,central,338.78,false,2026-01-15,2026-01-13 05:08:00
2446,10581,books,north,427.60,true,2026-01-16,2026-01-13 05:15:00
2447,10872,electronics,south,378.01,false,2026-01-17,2026-01-13 05:22:00
2448,10563,fashion,east,236.02,true,2026-01-18,2026-01-13 05:29:00
2449,10563,grocery,west,45.84,false,2026-01-19,2026-01-13 05:36:00
2450,10688,home,central,43.01,true,2026-01-20,2026-01-13 05:43:00
2451,10101,books,north,106.73,false,2026-01-21,2026-01-13 05:50:00
2452,10595,electronics,south,248.72,true,2026-01-22,2026-01-13 05:57:00
2453,10339,fashion,east,185.00,false,2026-01-23,2026-01-13 06:04:00
2454,10688,grocery,west,331.18,true,2026-01-24,2026-01-13 06:11:00
2455,10103,home,central,149.72,false,2026-01-25,2026-01-13 06:18:00
2456,10072,books,north,451.06,true,2026-01-26,2026-01-13 06:25:00
2457,10326,electronics,south,248.07,false,2026-01-27,2026-01-13 06:32:00
2458,10337,fashion,east,312.01,true,2026-01-28,2026-01-13 06:39:00
2459,10314,grocery,west,349.79,false,2026-01-29,2026-01-13 06:46:00
2460,10157,home,central,287.12,true,2026-01-30,2026-01-13 06:53:00
2461,10374,books,north,405.77,false,2026-01-31,2026-01-13 07:00:00
2462,10439,electronics,south,92.63,true,2026-02-01,2026-01-13 07:07:00
2463,10321,fashion,east,130.63,false,2026-02-02,2026-01-13 07:14:00
2464,10227,grocery,west,358.98,true,2026-02-03,2026-01-13 07:21:00
2465,10657,home,central,223.70,false,2026-02-04,2026-01-13 07:28:00
2466,10861,books,north,186.15,true,2026-02-05,2026-01-13 07:35:00
2467,10696,electronics,south,369.16,false,2026-02-06,2026-01-13 07:42:00
2468,10899,fashion,east,245.18,true,2026-02-07,2026-01-13 07:49:00
2469,10457,grocery,west,185.78,false,2026-02-08,2026-01-13 07:56:00
2470,10313,home,central,248.62,true,2026-02-09,2026-01-13 08:03:00
2471,10112,books,north,96.13,false,2026-02-10,2026-01-13 08:10:00
2472,10622,electronics,south,50.17,true,2026-02-11,2026-01-13 08:17:00
2473,10288,fashion,east,430.77,false,2026-02-12,2026-01-13 08:24:00
2474,10144,grocery,west,446.74,true,2026-02-13,2026-01-13 08:31:00
2475,10202,home,central,138.98,false,2026-02-14,2026-01-13 08:38:00
2476,10642,books,north,47.47,true,2026-02-15,2026-01-13 08:45:00
2477,10078,electronics,south,447.13,false,2026-02-16,2026-01-13 08:52:00
2478,10870,fashion,east,258.52,true,2026-02-17,2026-01-13 08:59:00
2479,10032,grocery,west,408.19,false,2026-02-18,2026-01-13 09:06:00
2480,10593,home,central,208.52,true,2026-02-19,2026-01-13 09:13:00
2481,10605,books,north,114.25,false,2026-02-20,2026-01-13 09:20:00
2482,10038,electronics,south,280.28,true,2026-02-21,2026-01-13 09:27:00
2483,10557,fashion,east,448.05,false,2026-02-22,2026-01-13 09:34:00
2484,10553,grocery,west,241.33,true,2026-02-23,2026-01-13 09:41:00
2485,10794,home,central,82.83,false,2026-02-24,2026-01-13 09:48:00
2486,10402,books,north,119.42,true,2026-02-25,2026-01-13 09:55:00
2487,10791,electronics,south,298.90,false,2026-02-26,2026-01-13 10:02:00
2488,10878,fashion,east,152.59,true,2026-02-27,2026-01-13 10:09:00
2489,10476,grocery,west,255.55,false,2026-02-28,2026-01-13 10:16:00
2490,10093,home,central,204.42,true,2026-03-01,2026-01-13 10:23:00
2491,10515,books,north,15.19,false,2026-03-02,2026-01-13 10:30:00
2492,10245,electronics,south,425.51,true,2026-03-03,2026-01-13 10:37:00
2493,10826,fashion,east,491.11,false,2026-03-04,2026-01-13 10:44:00
2494,10701,grocery,west,91.26,true,2026-03-05,2026-01-13 10:51:00
2495,10527,home,central,78.78,false,2026-03-06,2026-01-13 10:58:00
2496,10164,books,north,97.78,true,2026-03-07,2026-01-13 11:05:00
2497,10580,electronics,south,333.11,false,2026-03-08,2026-01-13 11:12:00
2498,10150,fashion,east,370.60,true,2026-03-09,2026-01-13 11:19:00
2499,10496,grocery,west,470.20,false,2026-03-10,2026-01-13 11:26:00
2500,10042,home,central,117.22,true,2026-03-11,2026-01-13 11:33:00
2501,10500,books,north,123.56,false,2026-03-12,2026-01-13 11:40:00
2502,10271,electronics,south,191.02,true,2026-03-13,2026-01-13 11:47:00
2503,10044,fashion,east,337.61,false,2026-03-14,2026-01-13 11:54:00
2504,10531,grocery,west,454.79,true,2026-03-15,2026-01-13 12:01:00
2505,10370,home,central,200.17,false,2026-03-16,2026-01-13 12:08:00
2506,10466,books,north,441.96,true,2026-03-17,2026-01-13 12:15:00
2507,10041,electronics,south,490.49,false,2026-03-18,2026-01-13 12:22:00
2508,10332,fashion,east,60.58,true,2026-03-19,2026-01-13 12:29:00
2509,10534,grocery,west,320.45,false,2026-03-20,2026-01-13 12:36:00
2510,10281,home,central,419.09,true,2026-03-21,2026-01-13 12:43:00
2511,10270,books,north,293.53,false,2026-03-22,2026-01-13 12:50:00
2512,10584,electronics,south,95.19,true,2026-03-23,2026-01-13 12:57:00
2513,10670,fashion,east,195.47,false,2026-03-24,2026-01-13 13:04:00
2514,10602,grocery,west,330.13,true,2026-03-25,2026-01-13 13:11:00
2515,10856,home,central,48.14,false,2026-03-26,2026-01-13 13:18:00
2516,10258,books,north,194.40,true,2026-03-27,2026-01-13 13:25:00
2517,10229,electronics,south,263.02,false,2026-03-28,2026-01-13 13:32:00
2518,10362,fashion,east,410.45,true,2026-03-29,2026-01-13 13:39:00
2519,10354,grocery,west,248.56,false,2026-03-30,2026-01-13 13:46:00
2520,10494,home,central,444.71,true,2026-03-31,2026-01-13 13:53:00
2521,10007,books,north,255.90,false,2026-01-01,2026-01-13 14:00:00
2522,10143,electronics,south,225.55,true,2026-01-02,2026-01-13 14:07:00
2523,10236,fashion,east,47.77,false,2026-01-03,2026-01-13 14:14:00
2524,10659,grocery,west,147.60,true,2026-01-04,2026-01-13 14:21:00
2525,10154,home,central,101.58,false,2026-01-05,2026-01-13 14:28:00
2526,10371,books,north,304.99,true,2026-01-06,2026-01-13 14:35:00
2527,10837,electronics,south,67.98,false,2026-01-07,2026-01-13 14:42:00
2528,10236,fashion,east,213.16,true,2026-01-08,2026-01-13 14:49:00
2529,10339,grocery,west,362.93,false,2026-01-09,2026-01-13 14:56:00
2530,10494,home,central,340.86,true,2026-01-10,2026-01-13 15:03:00
2531,10491,books,north,113.24,false,2026-01-11,2026-01-13 15:10:00
2532,10166,electronics,south,327.16,true,2026-01-12,2026-01-13 15:17:00
2533,10421,fashion,east,21.00,false,2026-01-13,2026-01-13 15:24:00
2534,10045,grocery,west,72.66,true,2026-01-14,2026-01-13 15:31:00
2535,10607,home,central,88.95,false,2026-01-15,2026-01-13 15:38:00
2536,10645,books,north,261.19,true,2026-01-16,2026-01-13 15:45:00
2537,10587,electronics,south,81.96,false,2026-01-17,2026-01-13 15:52:00
2538,10171,fashion,east,136.55,true,2026-01-18,2026-01-13 15:59:00
2539,10185,grocery,west,263.15,false,2026-01-19,2026-01-13 16:06:00
2540,10416,home,central,303.69,true,2026-01-20,2026-01-13 16:13:00
2541,10578,books,north,322.44,false,2026-01-21,2026-01-13 16:20:00
2542,10900,electronics,south,362.58,true,2026-01-22,2026-01-13 16:27:00
2543,10678,fashion,east,412.44,false,2026-01-23,2026-01-13 16:34:00
2544,10088,grocery,west,116.13,true,2026-01-24,2026-01-13 16:41:00
2545,10622,home,central,496.46,false,2026-01-25,2026-01-13 16:48:00
2546,10889,books,north,246.02,true,2026-01-26,2026-01-13 16:55:00
2547,10225,electronics,south,416.88,false,2026-01-27,2026-01-13 17:02:00
2548,10616,fashion,east,79.93,true,2026-01-28,2026-01-13 17:09:00
2549,10597,grocery,west,412.02,false,2026-01-29,2026-01-13 17:16:00
2550,10187,home,central,315.37,true,2026-01-30,2026-01-13 17:23:00
2551,10524,books,north,139.62,false,2026-01-31,2026-01-13 17:30:00
2552,10742,electronics,south,345.94,true,2026-02-01,2026-01-13 17:37:00
2553,10465,fashion,east,302.30,false,2026-02-02,2026-01-13 17:44:00
2554,10071,grocery,west,122.61,true,2026-02-03,2026-01-13 17:51:00
2555,10395,home,central,74.78,false,2026-02-04,2026-01-13 17:58:00
2556,10017,books,north,109.15,true,2026-02-05,2026-01-13 18:05:00
2557,10881,electronics,south,455.58,false,2026-02-06,2026-01-13 18:12:00
2558,10701,fashion,east,215.70,true,2026-02-07,2026-01-13 18:19:00
2559,10154,grocery,west,306.70,false,2026-02-08,2026-01-13 18:26:00
2560,10182,home,central,243.18,true,2026-02-09,2026-01-13 18:33:00
2561,10630,books,north,303.91,false,2026-02-10,2026-01-13 18:40:00
2562,10899,electronics,south,394.10,true,2026-02-11,2026-01-13 18:47:00
2563,10516,fashion,east,378.67,false,2026-02-12,2026-01-13 18:54:00
2564,10096,grocery,west,246.30,true,2026-02-13,2026-01-13 19:01:00
2565,10134,home,central,451.97,false,2026-02-14,2026-01-13 19:08:00
2566,10553,books,north,415.49,true,2026-02-15,2026-01-13 19:15:00
2567,10794,electronics,south,342.49,false,2026-02-16,2026-01-13 19:22:00
2568,10442,fashion,east,265.80,true,2026-02-17,2026-01-13 19:29:00
2569,10380,grocery,west,438.66,false,2026-02-18,2026-01-13 19:36:00
2570,10715,home,central,269.61,true,2026-02-19,2026-01-13 19:43:00
2571,10235,books,north,469.83,false,2026-02-20,2026-01-13 19:50:00
2572,10494,electronics,south,396.88,true,2026-02-21,2026-01-13 19:57:00
2573,10391,fashion,east,181.75,false,2026-02-22,2026-01-13 20:04:00
2574,10824,grocery,west,373.28,true,2026-02-23,2026-01-13 20:11:00
2575,10780,home,central,420.22,false,2026-02-24,2026-01-13 20:18:00
2576,10590,books,north,57.88,true,2026-02-25,2026-01-13 20:25:00
2577,10138,electronics,south,134.71,false,2026-02-26,2026-01-13 20:32:00
2578,10785,fashion,east,123.93,true,2026-02-27,2026-01-13 20:39:00
2579,10880,grocery,west,51.07,false,2026-02-28,2026-01-13 20:46:00
2580,10613,home,central,439.62,true,2026-03-01,2026-01-13 20:53:00
2581,10419,books,north,136.32,false,2026-03-02,2026-01-13 21:00:00
2582,10006,electronics,south,357.48,true,2026-03-03,2026-01-13 21:07:00
2583,10809,fashion,east,13.49,false,2026-03-04,2026-01-13 21:14:00
2584,10536,grocery,west,67.74,true,2026-03-05,2026-01-13 21:21:00
2585,10008,home,central,193.76,false,2026-03-06,2026-01-13 21:28:00
2586,10211,books,north,347.01,true,2026-03-07,2026-01-13 21:35:00
2587,10324,electronics,south,210.33,false,2026-03-08,2026-01-13 21:42:00
2588,10110,fashion,east,85.84,true,2026-03-09,2026-01-13 21:49:00
2589,10668,grocery,west,296.83,false,2026-03-10,2026-01-13 21:56:00
2590,10268,home,central,428.94,true,2026-03-11,2026-01-13 22:03:00
2591,10434,books,north,286.69,false,2026-03-12,2026-01-13 22:10:00
2592,10627,electronics,south,145.02,true,2026-03-13,2026-01-13 22:17:00
2593,10697,fashion,east,204.75,false,2026-03-14,2026-01-13 22:24:00
2594,10209,grocery,west,212.48,true,2026-03-15,2026-01-13 22:31:00
2595,10803,home,central,283.21,false,2026-03-16,2026-01-13 22:38:00
2596,10184,books,north,191.40,true,2026-03-17,2026-01-13 22:45:00
2597,10569,electronics,south,247.04,false,2026-03-18,2026-01-13 22:52:00
2598,10315,fashion,east,293.05,true,2026-03-19,2026-01-13 22:59:00
2599,10793,grocery,west,355.69,false,2026-03-20,2026-01-13 23:06:00
2600,10754,home,central,77.65,true,2026-03-21,2026-01-13 23:13:00
2601,10885,books,north,333.05,false,2026-03-22,2026-01-13 23:20:00
2602,10766,electronics,south,122.59,true,2026-03-23,2026-01-13 23:27:00
2603,10802,fashion,east,352.66,false,2026-03-24,2026-01-13 23:34:00
2604,10166,grocery,west,59.14,true,2026-03-25,2026-01-13 23:41:00
2605,10521,home,central,206.27,false,2026-03-26,2026-01-13 23:48:00
2606,10347,books,north,402.42,true,2026-03-27,2026-01-13 23:55:00
2607,10629,electronics,south,351.56,false,2026-03-28,2026-01-14 00:02:00
2608,10724,fashion,east,35.51,true,2026-03-29,2026-01-14 00:09:00
2609,10399,grocery,west,482.64,false,2026-03-30,2026-01-14 00:16:00
2610,10006,home,central,404.14,true,2026-03-31,2026-01-14 00:23:00
2611,10844,books,north,81.21,false,2026-01-01,2026-01-14 00:30:00
2612,10615,electronics,south,223.33,true,2026-01-02,2026-01-14 00:37:00
2613,10066,fashion,east,138.92,false,2026-01-03,2026-01-14 00:44:00
2614,10380,grocery,west,49.22,true,2026-01-04,2026-01-14 00:51:00
2615,10039,home,central,365.00,false,2026-01-05,2026-01-14 00:58:00
2616,10411,books,north,310.84,true,2026-01-06,2026-01-14 01:05:00
2617,10534,electronics,south,150.37,false,2026-01-07,2026-01-14 01:12:00
2618,10612,fashion,east,38.16,true,2026-01-08,2026-01-14 01:19:00
2619,10793,grocery,west,411.91,false,2026-01-09,2026-01-14 01:26:00
2620,10656,home,central,252.24,true,2026-01-10,2026-01-14 01:33:00
2621,10011,books,north,108.84,false,2026-01-11,2026-01-14 01:40:00
2622,10673,electronics,south,466.07,true,2026-01-12,2026-01-14 01:47:00
2623,10531,fashion,east,150.14,false,2026-01-13,2026-01-14 01:54:00
2624,10035,grocery,west,394.14,true,2026-01-14,2026-01-14 02:01:00
2625,10523,home,central,262.75,false,2026-01-15,2026-01-14 02:08:00
2626,10238,books,north,311.44,true,2026-01-16,2026-01-14 02:15:00
2627,10691,electronics,south,27.67,false,2026-01-17,2026-01-14 02:22:00
2628,10245,fashion,east,330.96,true,2026-01-18,2026-01-14 02:29:00
2629,10162,grocery,west,52.55,false,2026-01-19,2026-01-14 02:36:00
2630,10283,home,central,392.04,true,2026-01-20,2026-01-14 02:43:00
2631,10362,books,north,338.13,false,2026-01-21,2026-01-14 02:50:00
2632,10416,electronics,south,297.18,true,2026-01-22,2026-01-14 02:57:00
2633,10531,fashion,east,17.53,false,2026-01-23,2026-01-14 03:04:00
2634,10721,grocery,west,43.62,true,2026-01-24,2026-01-14 03:11:00
2635,10093,home,central,279.30,false,2026-01-25,2026-01-14 03:18:00
2636,10744,books,north,416.58,true,2026-01-26,2026-01-14 03:25:00
2637,10597,electronics,south,180.57,false,2026-01-27,2026-01-14 03:32:00
2638,10836,fashion,east,145.49,true,2026-01-28,2026-01-14 03:39:00
2639,10621,grocery,west,481.90,false,2026-01-29,2026-01-14 03:46:00
2640,10466,home,central,465.56,true,2026-01-30,2026-01-14 03:53:00
2641,10589,books,north,12.28,false,2026-01-31,2026-01-14 04:00:00
2642,10180,electronics,south,209.50,true,2026-02-01,2026-01-14 04:07:00
2643,10110,fashion,east,283.73,false,2026-02-02,2026-01-14 04:14:00
2644,10516,grocery,west,154.18,true,2026-02-03,2026-01-14 04:21:00
2645,10120,home,central,403.44,false,2026-02-04,2026-01-14 04:28:00
2646,10264,books,north,439.30,true,2026-02-05,2026-01-14 04:35:00
2647,10833,electronics,south,398.76,false,2026-02-06,2026-01-14 04:42:00
2648,10257,fashion,east,350.15,true,2026-02-07,2026-01-14 04:49:00
2649,10387,grocery,west,285.95,false,2026-02-08,2026-01-14 04:56:00
2650,10789,home,central,129.20,true,2026-02-09,2026-01-14 05:03:00
2651,10348,books,north,481.01,false,2026-02-10,2026-01-14 05:10:00
2652,10470,electronics,south,343.98,true,2026-02-11,2026-01-14 05:17:00
2653,10601,fashion,east,432.39,false,2026-02-12,2026-01-14 05:24:00
2654,10494,grocery,west,66.97,true,2026-02-13,2026-01-14 05:31:00
2655,10070,home,central,197.51,false,2026-02-14,2026-01-14 05:38:00
2656,10808,books,north,497.16,true,2026-02-15,2026-01-14 05:45:00
2657,10694,electronics,south,353.58,false,2026-02-16,2026-01-14 05:52:00
2658,10820,fashion,east,164.71,true,2026-02-17,2026-01-14 05:59:00
2659,10362,grocery,west,263.09,false,2026-02-18,2026-01-14 06:06:00
2660,10010,home,central,353.40,true,2026-02-19,2026-01-14 06:13:00
2661,10270,books,north,131.65,false,2026-02-20,2026-01-14 06:20:00
2662,10096,electronics,south,205.48,true,2026-02-21,2026-01-14 06:27:00
2663,10767,fashion,east,412.33,false,2026-02-22,2026-01-14 06:34:00
2664,10078,grocery,west,281.73,true,2026-02-23,2026-01-14 06:41:00
2665,10183,home,central,243.51,false,2026-02-24,2026-01-14 06:48:00
2666,10363,books,north,117.10,true,2026-02-25,2026-01-14 06:55:00
2667,10588,electronics,south,141.85,false,2026-02-26,2026-01-14 07:02:00
2668,10765,fashion,east,344.72,true,2026-02-27,2026-01-14 07:09:00
2669,10195,grocery,west,254.51,false,2026-02-28,2026-01-14 07:16:00
2670,10205,home,central,125.08,true,2026-03-01,2026-01-14 07:23:00
2671,10248,books,north,437.64,false,2026-03-02,2026-01-14 07:30:00
2672,10212,electronics,south,122.31,true,2026-03-03,2026-01-14 07:37:00
2673,10855,fashion,east,132.35,false,2026-03-04,2026-01-14 07:44:00
2674,10634,grocery,west,184.45,true,2026-03-05,2026-01-14 07:51:00
2675,10798,home,central,62.28,false,2026-03-06,2026-01-14 07:58:00
2676,10081,books,north,341.15,true,2026-03-07,2026-01-14 08:05:00
2677,10680,electronics,south,251.41,false,2026-03-08,2026-01-14 08:12:00
2678,10007,fashion,east,384.48,true,2026-03-09,2026-01-14 08:19:00
2679,10555,grocery,west,479.42,false,2026-03-10,2026-01-14 08:26:00
2680,10869,home,central,246.32,true,2026-03-11,2026-01-14 08:33:00
2681,10636,books,north,164.55,false,2026-03-12,2026-01-14 08:40:00
2682,10589,electronics,south,435.70,true,2026-03-13,2026-01-14 08:47:00
2683,10503,fashion,east,99.61,false,2026-03-14,2026-01-14 08:54:00
2684,10783,grocery,west,458.84,true,2026-03-15,2026-01-14 09:01:00
2685,10287,home,central,204.96,false,2026-03-16,2026-01-14 09:08:00
2686,10769,books,north,292.57,true,2026-03-17,2026-01-14 09:15:00
2687,10056,electronics,south,267.61,false,2026-03-18,2026-01-14 09:22:00
2688,10434,fashion,east,244.38,true,2026-03-19,2026-01-14 09:29:00
2689,10554,grocery,west,25.96,false,2026-03-20,2026-01-14 09:36:00
2690,10356,home,central,202.92,true,2026-03-21,2026-01-14 09:43:00
2691,10703,books,north,390.19,false,2026-03-22,2026-01-14 09:50:00
2692,10469,electronics,south,488.49,true,2026-03-23,2026-01-14 09:57:00
2693,10716,fashion,east,263.92,false,2026-03-24,2026-01-14 10:04:00
2694,10324,grocery,west,347.71,true,2026-03-25,2026-01-14 10:11:00
2695,10013,home,central,340.31,false,2026-03-26,2026-01-14 10:18:00
2696,10389,books,north,294.69,true,2026-03-27,2026-01-14 10:25:00
2697,10334,electronics,south,187.19,false,2026-03-28,2026-01-14 10:32:00
2698,10883,fashion,east,137.25,true,2026-03-29,2026-01-14 10:39:00
2699,10562,grocery,west,138.80,false,2026-03-30,2026-01-14 10:46:00
2700,10276,home,central,240.96,true,2026-03-31,2026-01-14 10:53:00
2701,10628,books,north,178.12,false,2026-01-01,2026-01-14 11:00:00
2702,10189,electronics,south,254.40,true,2026-01-02,2026-01-14 11:07:00
2703,10216,fashion,east,215.36,false,2026-01-03,2026-01-14 11:14:00
2704,10771,grocery,west,192.43,true,2026-01-04,2026-01-14 11:21:00
2705,10875,home,central,206.29,false,2026-01-05,2026-01-14 11:28:00
2706,10462,books,north,98.15,true,2026-01-06,2026-01-14 11:35:00
2707,10135,electronics,south,489.84,false,2026-01-07,2026-01-14 11:42:00
2708,10703,fashion,east,122.00,true,2026-01-08,2026-01-14 11:49:00
2709,10103,grocery,west,363.20,false,2026-01-09,2026-01-14 11:56:00
2710,10824,home,central,125.54,true,2026-01-10,2026-01-14 12:03:00
2711,10443,books,north,429.59,false,2026-01-11,2026-01-14 12:10:00
2712,10201,electronics,south,81.46,true,2026-01-12,2026-01-14 12:17:00
2713,10757,fashion,east,83.28,false,2026-01-13,2026-01-14 12:24:00
2714,10826,grocery,west,14.77,true,2026-01-14,2026-01-14 12:31:00
2715,10432,home,central,254.80,false,2026-01-15,2026-01-14 12:38:00
2716,10870,books,north,319.02,true,2026-01-16,2026-01-14 12:45:00
2717,10547,electronics,south,363.07,false,2026-01-17,2026-01-14 12:52:00
2718,10805,fashion,east,248.44,true,2026-01-18,2026-01-14 12:59:00
2719,10257,grocery,west,285.45,false,2026-01-19,2026-01-14 13:06:00
2720,10582,home,central,33.38,true,2026-01-20,2026-01-14 13:13:00
2721,10102,books,north,348.37,false,2026-01-21,2026-01-14 13:20:00
2722,10062,electronics,south,115.58,true,2026-01-22,2026-01-14 13:27:00
2723,10261,fashion,east,243.50,false,2026-01-23,2026-01-14 13:34:00
2724,10645,grocery,west,57.19,true,2026-01-24,2026-01-14 13:41:00
2725,10763,home,central,173.98,false,2026-01-25,2026-01-14 13:48:00
2726,10370,books,north,186.55,true,2026-01-26,2026-01-14 13:55:00
2727,10571,electronics,south,466.60,false,2026-01-27,2026-01-14 14:02:00
2728,10264,fashion,east,178.63,true,2026-01-28,2026-01-14 14:09:00
2729,10422,grocery,west,69.41,false,2026-01-29,2026-01-14 14:16:00
2730,10889,home,central,343.00,true,2026-01-30,2026-01-14 14:23:00
2731,10621,books,north,107.49,false,2026-01-31,2026-01-14 14:30:00
2732,10590,electronics,south,328.43,true,2026-02-01,2026-01-14 14:37:00
2733,10552,fashion,east,95.52,false,2026-02-02,2026-01-14 14:44:00
2734,10800,grocery,west,149.46,true,2026-02-03,2026-01-14 14:51:00
2735,10333,home,central,339.86,false,2026-02-04,2026-01-14 14:58:00
2736,10500,books,north,389.62,true,2026-02-05,2026-01-14 15:05:00
2737,10458,electronics,south,445.92,false,2026-02-06,2026-01-14 15:12:00
2738,10391,fashion,east,310.70,true,2026-02-07,2026-01-14 15:19:00
2739,10475,grocery,west,319.54,false,2026-02-08,2026-01-14 15:26:00
2740,10149,home,central,435.45,true,2026-02-09,2026-01-14 15:33:00
2741,10656,books,north,405.78,false,2026-02-10,2026-01-14 15:40:00
2742,10346,electronics,south,216.69,true,2026-02-11,2026-01-14 15:47:00
2743,10628,fashion,east,290.10,false,2026-02-12,2026-01-14 15:54:00
2744,10870,grocery,west,454.47,true,2026-02-13,2026-01-14 16:01:00
2745,10082,home,central,89.38,false,2026-02-14,2026-01-14 16:08:00
2746,10234,books,north,163.61,true,2026-02-15,2026-01-14 16:15:00
2747,10669,electronics,south,152.76,false,2026-02-16,2026-01-14 16:22:00
2748,10274,fashion,east,306.64,true,2026-02-17,2026-01-14 16:29:00
2749,10405,grocery,west,142.91,false,2026-02-18,2026-01-14 16:36:00
